tmsp,country,amount,success,PSP,3D_secured,card,success_txnFee,failure_txnFee,noOfAttempts,Month,Day,Hour,Weekday
2019-01-12 02:20:49,2,138,0,3,0,2,3,1.0,2,1,12,2,2
2019-01-12 02:21:20,2,138,0,1,0,2,5,2.0,3,1,12,2,2
2019-01-12 02:22:27,1,271,0,3,0,1,3,1.0,1,1,12,2,2
2019-01-12 02:27:19,1,39,0,2,0,1,1,0.5,1,1,12,2,2
2019-01-12 02:27:50,1,39,1,2,0,1,1,0.5,2,1,12,2,2
2019-01-12 02:29:12,1,337,1,3,1,1,3,1.0,1,1,12,2,2
2019-01-12 02:32:00,2,82,0,3,0,0,3,1.0,1,1,12,2,2
2019-01-12 02:33:48,2,286,0,2,1,0,1,0.5,1,1,12,2,2
2019-01-12 02:34:12,2,286,0,3,1,0,3,1.0,2,1,12,2,2
2019-01-12 02:35:39,0,37,0,3,0,2,3,1.0,1,1,12,2,2
2019-01-12 02:38:54,2,102,0,0,0,1,10,5.0,1,1,12,2,2
2019-01-12 02:39:30,2,102,0,3,0,1,3,1.0,2,1,12,2,2
2019-01-12 02:39:44,2,102,0,2,0,1,1,0.5,3,1,12,2,2
2019-01-12 02:40:32,2,102,0,3,0,1,3,1.0,4,1,12,2,2
2019-01-12 02:42:02,2,382,0,3,0,1,3,1.0,1,1,12,2,2
2019-01-12 02:43:19,0,103,0,3,0,1,3,1.0,1,1,12,2,2
2019-01-12 02:43:36,0,103,0,2,0,1,1,0.5,2,1,12,2,2
2019-01-12 02:44:36,0,103,0,3,0,1,3,1.0,3,1,12,2,2
2019-01-12 02:45:16,0,103,0,2,0,1,1,0.5,4,1,12,2,2
2019-01-12 02:46:00,0,103,1,2,0,1,1,0.5,5,1,12,2,2
2019-01-12 02:47:36,2,208,0,1,0,2,5,2.0,1,1,12,2,2
2019-01-12 02:47:39,2,208,0,2,0,2,1,0.5,2,1,12,2,2
2019-01-12 02:47:50,2,208,0,3,0,2,3,1.0,3,1,12,2,2
2019-01-12 02:50:06,1,278,0,3,0,1,3,1.0,1,1,12,2,2
2019-01-12 02:54:14,2,271,0,1,0,2,5,2.0,1,1,12,2,2
2019-01-12 03:01:36,1,119,0,3,0,0,3,1.0,1,1,12,3,2
2019-01-12 03:02:06,1,119,0,2,0,0,1,0.5,2,1,12,3,2
2019-01-12 03:03:01,1,119,0,3,0,0,3,1.0,3,1,12,3,2
2019-01-12 03:04:09,0,110,0,3,0,1,3,1.0,1,1,12,3,2
2019-01-12 03:04:22,0,110,1,3,0,1,3,1.0,2,1,12,3,2
2019-01-12 03:16:26,1,140,1,3,0,2,3,1.0,1,1,12,3,2
2019-01-12 03:20:40,1,94,0,3,1,0,3,1.0,1,1,12,3,2
2019-01-12 03:21:18,1,94,0,3,1,0,3,1.0,2,1,12,3,2
2019-01-12 03:21:43,1,94,0,1,1,0,5,2.0,3,1,12,3,2
2019-01-12 03:22:24,1,94,0,3,1,0,3,1.0,4,1,12,3,2
2019-01-12 03:23:09,1,94,0,3,1,0,3,1.0,5,1,12,3,2
2019-01-12 03:23:39,1,94,0,3,1,0,3,1.0,6,1,12,3,2
2019-01-12 03:23:50,1,94,0,3,1,0,3,1.0,7,1,12,3,2
2019-01-12 03:23:51,1,94,0,2,1,0,1,0.5,8,1,12,3,2
2019-01-12 03:24:38,1,94,0,3,1,0,3,1.0,9,1,12,3,2
2019-01-12 03:26:56,2,156,0,1,0,2,5,2.0,1,1,12,3,2
2019-01-12 03:28:42,2,248,0,1,0,2,5,2.0,1,1,12,3,2
2019-01-12 03:34:00,0,439,1,1,0,1,5,2.0,1,1,12,3,2
2019-01-12 03:37:47,1,135,0,3,1,1,3,1.0,1,1,12,3,2
2019-01-12 03:38:42,1,135,0,2,1,1,1,0.5,2,1,12,3,2
2019-01-12 03:39:31,1,135,0,3,1,1,3,1.0,3,1,12,3,2
2019-01-12 03:40:30,1,135,0,2,1,1,1,0.5,4,1,12,3,2
2019-01-12 03:41:15,1,135,0,1,1,1,5,2.0,5,1,12,3,2
2019-01-12 03:42:02,1,135,0,1,1,1,5,2.0,6,1,12,3,2
2019-01-12 03:42:45,1,135,0,3,1,1,3,1.0,7,1,12,3,2
2019-01-12 03:45:02,1,223,0,1,0,1,5,2.0,1,1,12,3,2
2019-01-12 03:47:25,2,128,0,2,1,1,1,0.5,1,1,12,3,2
2019-01-12 03:50:27,0,222,0,3,1,0,3,1.0,1,1,12,3,2
2019-01-12 03:51:24,0,222,0,1,1,0,5,2.0,2,1,12,3,2
2019-01-12 03:54:24,2,292,0,3,1,1,3,1.0,1,1,12,3,2
2019-01-12 03:55:20,2,292,0,3,1,1,3,1.0,2,1,12,3,2
2019-01-12 03:55:39,2,292,0,3,1,1,3,1.0,3,1,12,3,2
2019-01-12 03:57:22,0,101,1,3,0,1,3,1.0,1,1,12,3,2
2019-01-12 03:58:46,0,66,0,3,0,1,3,1.0,1,1,12,3,2
2019-01-12 04:00:40,1,113,0,2,0,1,1,0.5,1,1,12,4,2
2019-01-12 04:01:28,1,113,0,3,0,1,3,1.0,2,1,12,4,2
2019-01-12 04:01:44,1,113,0,3,0,1,3,1.0,3,1,12,4,2
2019-01-12 04:02:20,1,113,0,1,0,1,5,2.0,4,1,12,4,2
2019-01-12 04:03:51,2,156,0,2,0,1,1,0.5,1,1,12,4,2
2019-01-12 04:09:26,1,16,1,1,1,2,5,2.0,1,1,12,4,2
2019-01-12 04:11:12,1,156,0,3,1,0,3,1.0,1,1,12,4,2
2019-01-12 04:11:35,1,156,0,3,1,0,3,1.0,2,1,12,4,2
2019-01-12 04:12:21,1,156,1,3,1,0,3,1.0,3,1,12,4,2
2019-01-12 04:14:01,1,359,0,1,0,1,5,2.0,1,1,12,4,2
2019-01-12 04:14:49,1,359,0,3,0,1,3,1.0,2,1,12,4,2
2019-01-12 04:15:11,1,359,0,3,0,1,3,1.0,3,1,12,4,2
2019-01-12 04:15:16,1,359,0,3,0,1,3,1.0,4,1,12,4,2
2019-01-12 04:17:52,2,340,0,3,0,1,3,1.0,1,1,12,4,2
2019-01-12 04:18:37,2,340,0,1,0,1,5,2.0,2,1,12,4,2
2019-01-12 04:19:17,2,340,0,3,0,1,3,1.0,3,1,12,4,2
2019-01-12 04:19:37,2,340,1,1,0,1,5,2.0,4,1,12,4,2
2019-01-12 04:21:23,1,84,1,3,1,1,3,1.0,1,1,12,4,2
2019-01-12 04:25:52,1,219,0,2,0,2,1,0.5,1,1,12,4,2
2019-01-12 04:27:01,1,70,0,1,1,1,5,2.0,1,1,12,4,2
2019-01-12 04:27:14,1,70,0,3,1,1,3,1.0,2,1,12,4,2
2019-01-12 04:32:01,1,188,1,1,0,0,5,2.0,1,1,12,4,2
2019-01-12 04:33:48,1,143,0,1,0,1,5,2.0,1,1,12,4,2
2019-01-12 04:38:30,1,118,0,2,0,0,1,0.5,1,1,12,4,2
2019-01-12 04:40:49,1,172,1,0,0,0,10,5.0,1,1,12,4,2
2019-01-12 04:50:28,2,203,0,3,1,0,3,1.0,1,1,12,4,2
2019-01-12 04:50:39,2,203,1,1,1,0,5,2.0,2,1,12,4,2
2019-01-12 04:55:15,0,213,0,3,0,1,3,1.0,1,1,12,4,2
2019-01-12 04:55:49,0,213,0,1,0,1,5,2.0,2,1,12,4,2
2019-01-12 04:56:14,0,213,0,2,0,1,1,0.5,3,1,12,4,2
2019-01-12 04:57:18,1,155,0,1,0,1,5,2.0,1,1,12,4,2
2019-01-12 04:57:55,1,155,0,1,0,1,5,2.0,2,1,12,4,2
2019-01-12 04:59:00,1,149,0,2,1,1,1,0.5,1,1,12,4,2
2019-01-12 05:01:06,2,238,0,3,0,0,3,1.0,1,1,12,5,2
2019-01-12 05:08:45,2,310,0,3,0,1,3,1.0,1,1,12,5,2
2019-01-12 05:09:55,0,138,0,3,0,1,3,1.0,1,1,12,5,2
2019-01-12 05:10:18,0,138,0,3,0,1,3,1.0,2,1,12,5,2
2019-01-12 05:11:11,0,138,0,3,0,1,3,1.0,3,1,12,5,2
2019-01-12 05:11:13,0,138,0,2,0,1,1,0.5,4,1,12,5,2
2019-01-12 05:11:39,0,138,0,2,0,1,1,0.5,5,1,12,5,2
2019-01-12 05:13:32,2,264,0,2,0,1,1,0.5,1,1,12,5,2
2019-01-12 05:17:55,2,275,0,2,0,1,1,0.5,1,1,12,5,2
2019-01-12 05:21:00,2,33,1,1,0,0,5,2.0,1,1,12,5,2
2019-01-12 05:22:23,0,203,0,3,0,1,3,1.0,1,1,12,5,2
2019-01-12 05:23:54,1,223,0,1,0,0,5,2.0,1,1,12,5,2
2019-01-12 05:28:14,1,292,0,3,0,0,3,1.0,1,1,12,5,2
2019-01-12 05:29:44,1,146,0,2,0,1,1,0.5,1,1,12,5,2
2019-01-12 05:30:23,1,146,0,2,0,1,1,0.5,2,1,12,5,2
2019-01-12 05:30:25,1,146,0,2,0,1,1,0.5,3,1,12,5,2
2019-01-12 05:32:03,1,9,0,1,0,1,5,2.0,1,1,12,5,2
2019-01-12 05:32:57,1,9,1,3,0,1,3,1.0,2,1,12,5,2
2019-01-12 05:33:58,1,303,0,2,0,1,1,0.5,1,1,12,5,2
2019-01-12 05:35:35,2,269,0,1,0,0,5,2.0,1,1,12,5,2
2019-01-12 05:35:54,2,269,0,0,0,0,10,5.0,2,1,12,5,2
2019-01-12 05:36:35,2,269,0,0,0,0,10,5.0,3,1,12,5,2
2019-01-12 05:38:15,0,335,1,3,1,1,3,1.0,1,1,12,5,2
2019-01-12 05:40:08,2,240,0,3,0,1,3,1.0,1,1,12,5,2
2019-01-12 05:40:21,2,240,0,3,0,1,3,1.0,2,1,12,5,2
2019-01-12 05:41:38,1,151,0,2,0,1,1,0.5,1,1,12,5,2
2019-01-12 05:44:58,1,161,1,3,0,1,3,1.0,1,1,12,5,2
2019-01-12 05:53:21,1,192,0,3,0,1,3,1.0,1,1,12,5,2
2019-01-12 05:53:48,1,192,0,3,0,1,3,1.0,2,1,12,5,2
2019-01-12 05:54:13,1,192,0,3,0,1,3,1.0,3,1,12,5,2
2019-01-12 05:54:44,1,192,0,2,0,1,1,0.5,4,1,12,5,2
2019-01-12 05:55:32,1,192,0,3,0,1,3,1.0,5,1,12,5,2
2019-01-12 05:55:34,1,192,0,3,0,1,3,1.0,6,1,12,5,2
2019-01-12 05:55:39,1,192,0,3,0,1,3,1.0,7,1,12,5,2
2019-01-12 05:58:58,1,128,0,2,0,1,1,0.5,1,1,12,5,2
2019-01-12 05:59:37,1,128,0,0,0,1,10,5.0,2,1,12,5,2
2019-01-12 06:00:18,1,128,0,1,0,1,5,2.0,3,1,12,6,2
2019-01-12 06:02:24,2,8,0,1,0,1,5,2.0,1,1,12,6,2
2019-01-12 06:03:27,0,94,0,3,0,1,3,1.0,1,1,12,6,2
2019-01-12 06:05:19,1,147,0,3,0,2,3,1.0,1,1,12,6,2
2019-01-12 06:05:24,1,147,0,3,0,2,3,1.0,2,1,12,6,2
2019-01-12 06:06:49,1,405,0,3,1,1,3,1.0,1,1,12,6,2
2019-01-12 06:07:36,1,405,0,3,1,1,3,1.0,2,1,12,6,2
2019-01-12 06:08:47,1,240,0,2,0,0,1,0.5,1,1,12,6,2
2019-01-12 06:11:29,0,225,1,3,0,0,3,1.0,1,1,12,6,2
2019-01-12 06:15:23,0,236,0,2,1,1,1,0.5,1,1,12,6,2
2019-01-12 06:16:32,2,234,1,3,0,2,3,1.0,1,1,12,6,2
2019-01-12 06:18:30,0,61,0,3,0,1,3,1.0,1,1,12,6,2
2019-01-12 06:20:20,1,362,0,3,0,1,3,1.0,1,1,12,6,2
2019-01-12 06:20:30,1,362,0,3,0,1,3,1.0,2,1,12,6,2
2019-01-12 06:20:39,1,362,0,3,0,1,3,1.0,3,1,12,6,2
2019-01-12 06:20:51,1,362,0,2,0,1,1,0.5,4,1,12,6,2
2019-01-12 06:21:01,1,362,0,3,0,1,3,1.0,5,1,12,6,2
2019-01-12 06:21:51,1,362,1,3,0,1,3,1.0,6,1,12,6,2
2019-01-12 06:29:34,1,100,0,2,0,1,1,0.5,1,1,12,6,2
2019-01-12 06:30:01,1,100,0,3,0,1,3,1.0,2,1,12,6,2
2019-01-12 06:30:11,1,100,0,2,0,1,1,0.5,3,1,12,6,2
2019-01-12 06:33:10,1,155,0,3,1,1,3,1.0,1,1,12,6,2
2019-01-12 06:33:49,1,155,0,2,1,1,1,0.5,2,1,12,6,2
2019-01-12 06:36:17,1,307,1,0,0,1,10,5.0,1,1,12,6,2
2019-01-12 06:38:27,0,170,0,1,0,1,5,2.0,1,1,12,6,2
2019-01-12 06:39:16,0,170,0,3,0,1,3,1.0,2,1,12,6,2
2019-01-12 06:39:36,0,170,1,2,0,1,1,0.5,3,1,12,6,2
2019-01-12 06:43:01,1,187,0,1,0,1,5,2.0,1,1,12,6,2
2019-01-12 06:45:06,2,87,0,3,0,1,3,1.0,1,1,12,6,2
2019-01-12 06:45:31,2,87,0,3,0,1,3,1.0,2,1,12,6,2
2019-01-12 06:51:01,1,227,0,3,0,2,3,1.0,1,1,12,6,2
2019-01-12 06:51:22,1,227,0,0,0,2,10,5.0,2,1,12,6,2
2019-01-12 06:52:10,1,227,0,1,0,2,5,2.0,3,1,12,6,2
2019-01-12 06:52:37,1,227,0,3,0,2,3,1.0,4,1,12,6,2
2019-01-12 06:52:40,1,227,0,3,0,2,3,1.0,5,1,12,6,2
2019-01-12 06:53:52,2,276,1,2,0,0,1,0.5,1,1,12,6,2
2019-01-12 06:55:28,2,391,0,1,0,1,5,2.0,1,1,12,6,2
2019-01-12 06:57:28,0,186,0,3,0,1,3,1.0,1,1,12,6,2
2019-01-12 06:58:15,0,186,0,3,0,1,3,1.0,2,1,12,6,2
2019-01-12 06:59:30,1,160,0,2,0,2,1,0.5,1,1,12,6,2
2019-01-12 06:59:33,1,160,0,1,0,2,5,2.0,2,1,12,6,2
2019-01-12 07:01:28,1,271,0,3,0,1,3,1.0,1,1,12,7,2
2019-01-12 07:03:20,2,140,0,3,0,0,3,1.0,1,1,12,7,2
2019-01-12 07:03:46,2,140,1,3,0,0,3,1.0,2,1,12,7,2
2019-01-12 07:07:10,1,277,0,2,0,1,1,0.5,1,1,12,7,2
2019-01-12 07:07:34,1,277,0,1,0,1,5,2.0,2,1,12,7,2
2019-01-12 07:09:15,1,127,1,3,0,1,3,1.0,1,1,12,7,2
2019-01-12 07:10:43,1,419,0,3,0,0,3,1.0,1,1,12,7,2
2019-01-12 07:12:39,1,205,0,1,1,1,5,2.0,1,1,12,7,2
2019-01-12 07:14:14,1,210,0,1,0,1,5,2.0,1,1,12,7,2
2019-01-12 07:17:12,2,444,0,3,1,0,3,1.0,1,1,12,7,2
2019-01-12 07:17:15,2,444,0,2,1,0,1,0.5,2,1,12,7,2
2019-01-12 07:19:02,0,338,1,1,0,0,5,2.0,1,1,12,7,2
2019-01-12 07:20:53,1,84,1,3,0,0,3,1.0,1,1,12,7,2
2019-01-12 07:22:14,1,254,0,0,0,1,10,5.0,1,1,12,7,2
2019-01-12 07:29:55,1,217,0,0,0,1,10,5.0,1,1,12,7,2
2019-01-12 07:30:21,1,217,0,3,0,1,3,1.0,2,1,12,7,2
2019-01-12 07:31:51,1,209,0,3,0,0,3,1.0,1,1,12,7,2
2019-01-12 07:32:18,1,209,0,3,0,0,3,1.0,2,1,12,7,2
2019-01-12 07:33:32,2,249,0,3,1,0,3,1.0,1,1,12,7,2
2019-01-12 07:33:47,2,249,0,3,1,0,3,1.0,2,1,12,7,2
2019-01-12 07:34:30,2,249,0,3,1,0,3,1.0,3,1,12,7,2
2019-01-12 07:37:05,1,286,0,3,0,0,3,1.0,1,1,12,7,2
2019-01-12 07:41:07,2,359,0,1,0,0,5,2.0,1,1,12,7,2
2019-01-12 07:41:35,2,359,0,2,0,0,1,0.5,2,1,12,7,2
2019-01-12 07:44:29,2,141,0,1,0,1,5,2.0,1,1,12,7,2
2019-01-12 07:44:54,2,141,0,3,0,1,3,1.0,2,1,12,7,2
2019-01-12 07:46:00,1,195,0,1,0,1,5,2.0,1,1,12,7,2
2019-01-12 07:49:32,1,285,1,3,0,1,3,1.0,1,1,12,7,2
2019-01-12 07:54:19,1,386,1,0,1,1,10,5.0,1,1,12,7,2
2019-01-12 07:58:26,2,43,1,3,0,1,3,1.0,1,1,12,7,2
2019-01-12 08:01:49,2,124,0,1,0,2,5,2.0,1,1,12,8,2
2019-01-12 08:03:03,1,35,1,3,0,1,3,1.0,1,1,12,8,2
2019-01-12 08:05:00,1,80,0,3,0,2,3,1.0,1,1,12,8,2
2019-01-12 08:07:18,1,259,0,2,0,2,1,0.5,1,1,12,8,2
2019-01-12 08:07:52,1,259,0,3,0,2,3,1.0,2,1,12,8,2
2019-01-12 08:07:53,1,259,1,2,0,2,1,0.5,3,1,12,8,2
2019-01-12 08:10:07,1,178,1,2,0,0,1,0.5,1,1,12,8,2
2019-01-12 08:11:44,1,161,0,2,0,1,1,0.5,1,1,12,8,2
2019-01-12 08:15:38,1,255,0,1,0,1,5,2.0,1,1,12,8,2
2019-01-12 08:15:59,1,255,0,3,0,1,3,1.0,2,1,12,8,2
2019-01-12 08:19:22,1,304,0,2,1,2,1,0.5,1,1,12,8,2
2019-01-12 08:19:39,1,304,0,2,1,2,1,0.5,2,1,12,8,2
2019-01-12 08:19:46,1,304,0,3,1,2,3,1.0,3,1,12,8,2
2019-01-12 08:20:15,1,304,1,3,1,2,3,1.0,4,1,12,8,2
2019-01-12 08:24:09,2,148,1,3,0,1,3,1.0,1,1,12,8,2
2019-01-12 08:27:56,2,295,0,3,0,0,3,1.0,1,1,12,8,2
2019-01-12 08:28:24,2,295,0,3,0,0,3,1.0,2,1,12,8,2
2019-01-12 08:28:48,2,295,0,3,0,0,3,1.0,3,1,12,8,2
2019-01-12 08:29:36,2,295,0,3,0,0,3,1.0,4,1,12,8,2
2019-01-12 08:32:58,2,133,0,1,0,1,5,2.0,1,1,12,8,2
2019-01-12 08:33:09,2,133,0,2,0,1,1,0.5,2,1,12,8,2
2019-01-12 08:34:45,1,19,0,2,0,1,1,0.5,1,1,12,8,2
2019-01-12 08:34:55,1,19,1,3,0,1,3,1.0,2,1,12,8,2
2019-01-12 08:39:12,0,337,0,2,1,1,1,0.5,1,1,12,8,2
2019-01-12 08:45:27,1,341,1,1,0,0,5,2.0,1,1,12,8,2
2019-01-12 08:47:14,0,367,0,3,0,1,3,1.0,1,1,12,8,2
2019-01-12 08:48:19,2,42,0,3,0,1,3,1.0,1,1,12,8,2
2019-01-12 08:48:22,2,42,0,1,0,1,5,2.0,2,1,12,8,2
2019-01-12 08:48:42,2,42,0,3,0,1,3,1.0,3,1,12,8,2
2019-01-12 08:49:15,2,42,1,3,0,1,3,1.0,4,1,12,8,2
2019-01-12 08:50:58,0,218,0,2,0,1,1,0.5,1,1,12,8,2
2019-01-12 08:53:47,1,453,1,0,1,0,10,5.0,1,1,12,8,2
2019-01-12 08:54:48,2,25,1,0,1,0,10,5.0,1,1,12,8,2
2019-01-12 08:56:52,1,202,0,3,0,1,3,1.0,1,1,12,8,2
2019-01-12 08:57:34,1,202,0,2,0,1,1,0.5,2,1,12,8,2
2019-01-12 08:59:08,2,210,0,3,0,1,3,1.0,1,1,12,8,2
2019-01-12 08:59:11,2,210,0,3,0,1,3,1.0,2,1,12,8,2
2019-01-12 09:00:20,1,258,0,2,0,1,1,0.5,1,1,12,9,2
2019-01-12 09:02:14,1,244,0,3,0,1,3,1.0,1,1,12,9,2
2019-01-12 09:04:16,2,253,1,1,0,0,5,2.0,1,1,12,9,2
2019-01-12 09:05:44,0,257,0,3,0,0,3,1.0,1,1,12,9,2
2019-01-12 09:07:24,1,167,0,1,0,1,5,2.0,1,1,12,9,2
2019-01-12 09:09:14,0,274,0,3,0,2,3,1.0,1,1,12,9,2
2019-01-12 09:12:55,1,331,0,1,1,2,5,2.0,1,1,12,9,2
2019-01-12 09:16:54,0,36,0,3,0,0,3,1.0,1,1,12,9,2
2019-01-12 09:22:14,2,217,0,3,0,1,3,1.0,1,1,12,9,2
2019-01-12 09:22:45,2,217,0,3,0,1,3,1.0,2,1,12,9,2
2019-01-12 09:22:46,2,217,0,1,0,1,5,2.0,3,1,12,9,2
2019-01-12 09:23:35,2,217,0,3,0,1,3,1.0,4,1,12,9,2
2019-01-12 09:25:13,1,238,0,2,1,2,1,0.5,1,1,12,9,2
2019-01-12 09:27:35,0,257,0,1,0,1,5,2.0,1,1,12,9,2
2019-01-12 09:27:43,0,257,0,3,0,1,3,1.0,2,1,12,9,2
2019-01-12 09:29:16,1,251,0,3,1,0,3,1.0,1,1,12,9,2
2019-01-12 09:30:09,1,251,0,3,1,0,3,1.0,2,1,12,9,2
2019-01-12 09:34:59,1,325,0,3,0,1,3,1.0,1,1,12,9,2
2019-01-12 09:35:56,1,325,0,2,0,1,1,0.5,2,1,12,9,2
2019-01-12 09:41:26,0,15,0,1,0,1,5,2.0,1,1,12,9,2
2019-01-12 09:49:34,1,309,0,1,0,1,5,2.0,1,1,12,9,2
2019-01-12 09:51:33,2,231,0,1,0,0,5,2.0,1,1,12,9,2
2019-01-12 09:55:25,0,152,0,3,0,2,3,1.0,1,1,12,9,2
2019-01-12 09:55:41,0,152,1,3,0,2,3,1.0,2,1,12,9,2
2019-01-12 09:57:50,1,210,0,1,0,2,5,2.0,1,1,12,9,2
2019-01-12 09:59:27,1,38,0,1,0,1,5,2.0,1,1,12,9,2
2019-01-12 10:01:23,1,241,0,3,0,1,3,1.0,1,1,12,10,2
2019-01-12 10:01:52,1,241,0,2,0,1,1,0.5,2,1,12,10,2
2019-01-12 10:03:01,0,153,1,3,0,2,3,1.0,1,1,12,10,2
2019-01-12 10:07:08,1,165,0,0,0,1,10,5.0,1,1,12,10,2
2019-01-12 10:09:03,1,351,0,3,0,1,3,1.0,1,1,12,10,2
2019-01-12 10:09:55,1,351,0,3,0,1,3,1.0,2,1,12,10,2
2019-01-12 10:10:45,1,351,0,3,0,1,3,1.0,3,1,12,10,2
2019-01-12 10:11:27,1,351,0,2,0,1,1,0.5,4,1,12,10,2
2019-01-12 10:14:22,0,306,0,3,0,1,3,1.0,1,1,12,10,2
2019-01-12 10:18:44,1,241,0,2,0,2,1,0.5,1,1,12,10,2
2019-01-12 10:19:13,1,241,0,1,0,2,5,2.0,2,1,12,10,2
2019-01-12 10:21:11,2,329,0,3,0,1,3,1.0,1,1,12,10,2
2019-01-12 10:21:51,2,329,0,2,0,1,1,0.5,2,1,12,10,2
2019-01-12 10:23:34,1,179,0,0,0,0,10,5.0,1,1,12,10,2
2019-01-12 10:24:41,0,190,0,2,0,1,1,0.5,1,1,12,10,2
2019-01-12 10:25:59,0,298,0,3,0,0,3,1.0,1,1,12,10,2
2019-01-12 10:28:44,0,422,0,3,0,2,3,1.0,1,1,12,10,2
2019-01-12 10:30:33,2,200,0,1,0,1,5,2.0,1,1,12,10,2
2019-01-12 10:31:40,1,357,0,0,0,1,10,5.0,1,1,12,10,2
2019-01-12 10:33:28,1,385,0,3,1,1,3,1.0,1,1,12,10,2
2019-01-12 10:35:11,1,156,0,2,0,1,1,0.5,1,1,12,10,2
2019-01-12 10:35:43,1,156,0,1,0,1,5,2.0,2,1,12,10,2
2019-01-12 10:37:28,0,70,0,2,1,1,1,0.5,1,1,12,10,2
2019-01-12 10:40:22,1,127,1,0,0,2,10,5.0,1,1,12,10,2
2019-01-12 10:48:25,1,482,1,1,1,1,5,2.0,1,1,12,10,2
2019-01-12 10:53:37,1,298,0,2,0,0,1,0.5,1,1,12,10,2
2019-01-12 10:54:27,1,298,0,2,0,0,1,0.5,2,1,12,10,2
2019-01-12 10:54:59,1,298,1,1,0,0,5,2.0,3,1,12,10,2
2019-01-12 10:56:48,1,302,1,0,1,1,10,5.0,1,1,12,10,2
2019-01-12 10:59:56,1,37,0,3,0,1,3,1.0,1,1,12,10,2
2019-01-12 11:00:14,1,37,0,1,0,1,5,2.0,2,1,12,11,2
2019-01-12 11:01:33,1,98,1,2,1,2,1,0.5,1,1,12,11,2
2019-01-12 11:04:13,0,366,0,2,0,2,1,0.5,1,1,12,11,2
2019-01-12 11:14:17,2,229,0,3,0,2,3,1.0,1,1,12,11,2
2019-01-12 11:14:37,2,229,1,1,0,2,5,2.0,2,1,12,11,2
2019-01-12 11:16:05,1,400,1,2,0,0,1,0.5,1,1,12,11,2
2019-01-12 11:18:04,0,222,0,0,0,1,10,5.0,1,1,12,11,2
2019-01-12 11:21:27,1,218,0,2,1,0,1,0.5,1,1,12,11,2
2019-01-12 11:21:38,1,218,0,3,1,0,3,1.0,2,1,12,11,2
2019-01-12 11:23:00,1,284,0,3,0,1,3,1.0,1,1,12,11,2
2019-01-12 11:23:56,1,284,0,1,0,1,5,2.0,2,1,12,11,2
2019-01-12 11:24:50,1,284,0,3,0,1,3,1.0,3,1,12,11,2
2019-01-12 11:25:06,1,284,0,2,0,1,1,0.5,4,1,12,11,2
2019-01-12 11:25:59,1,284,0,3,0,1,3,1.0,5,1,12,11,2
2019-01-12 11:32:45,1,287,0,2,0,1,1,0.5,1,1,12,11,2
2019-01-12 11:36:18,1,250,0,3,0,2,3,1.0,1,1,12,11,2
2019-01-12 11:37:44,1,350,0,2,0,2,1,0.5,1,1,12,11,2
2019-01-12 11:40:01,0,465,0,3,0,1,3,1.0,1,1,12,11,2
2019-01-12 11:40:39,0,465,0,1,0,1,5,2.0,2,1,12,11,2
2019-01-12 11:42:17,0,379,0,2,0,1,1,0.5,1,1,12,11,2
2019-01-12 11:42:21,0,379,0,1,0,1,5,2.0,2,1,12,11,2
2019-01-12 11:42:46,0,379,0,3,0,1,3,1.0,3,1,12,11,2
2019-01-12 11:43:12,0,379,0,3,0,1,3,1.0,4,1,12,11,2
2019-01-12 11:44:05,0,379,0,3,0,1,3,1.0,5,1,12,11,2
2019-01-12 11:46:49,1,123,0,1,0,1,5,2.0,1,1,12,11,2
2019-01-12 11:53:00,1,260,0,3,0,0,3,1.0,1,1,12,11,2
2019-01-12 11:53:52,1,260,0,1,0,0,5,2.0,2,1,12,11,2
2019-01-12 11:54:20,1,260,1,1,0,0,5,2.0,3,1,12,11,2
2019-01-12 11:56:06,1,159,0,1,0,2,5,2.0,1,1,12,11,2
2019-01-12 12:00:11,1,226,0,3,0,1,3,1.0,1,1,12,12,2
2019-01-12 12:00:23,1,226,0,3,0,1,3,1.0,2,1,12,12,2
2019-01-12 12:01:40,1,87,0,3,0,0,3,1.0,1,1,12,12,2
2019-01-12 12:01:43,1,87,1,2,0,0,1,0.5,2,1,12,12,2
2019-01-12 12:03:01,1,219,0,3,0,1,3,1.0,1,1,12,12,2
2019-01-12 12:03:37,1,219,0,2,0,1,1,0.5,2,1,12,12,2
2019-01-12 12:08:58,1,305,1,3,0,0,3,1.0,1,1,12,12,2
2019-01-12 12:10:42,1,211,0,0,0,1,10,5.0,1,1,12,12,2
2019-01-12 12:11:10,1,211,1,3,0,1,3,1.0,2,1,12,12,2
2019-01-12 12:19:27,1,454,0,1,0,2,5,2.0,1,1,12,12,2
2019-01-12 12:19:53,1,454,1,3,0,2,3,1.0,2,1,12,12,2
2019-01-12 12:21:53,0,307,0,3,0,2,3,1.0,1,1,12,12,2
2019-01-12 12:23:25,2,253,0,1,0,0,5,2.0,1,1,12,12,2
2019-01-12 12:23:33,2,253,0,3,0,0,3,1.0,2,1,12,12,2
2019-01-12 12:23:54,2,253,1,3,0,0,3,1.0,3,1,12,12,2
2019-01-12 12:25:41,2,305,1,2,0,0,1,0.5,1,1,12,12,2
2019-01-12 12:26:48,0,266,1,1,0,2,5,2.0,1,1,12,12,2
2019-01-12 12:29:43,1,330,0,3,0,1,3,1.0,1,1,12,12,2
